SubscriptionLogId,CustomerId,ClubPlanName,MonthlyFeeBRL,PointsCredited,BillingDate,PaymentStatus,PaymentMethod
SUB-907908,CUST-10676,Clube Top 20k,799.90,20000,2024-05-04T06:00:00Z,Paid,Credit Card
SUB-911172,CUST-10941,Clube Special 3k,129.90,3000,2024-05-04T06:00:00Z,Paid,Credit Card
SUB-901288,CUST-10104,Clube Super 10k,489.90,10000,2024-05-04T07:00:00Z,Paid,Credit Card
SUB-908875,CUST-10746,Clube Top 20k,799.90,20000,2024-05-04T07:00:00Z,Paid,Credit Card
SUB-911495,CUST-10971,Clube Plus 5k,219.90,5000,2024-05-04T08:00:00Z,Paid,Credit Card
SUB-902680,CUST-10220,Clube Top 20k,799.90,20000,2024-05-04T09:00:00Z,Paid,Credit Card
SUB-902616,CUST-10214,Clube Special 3k,129.90,3000,2024-05-04T10:00:00Z,Paid,Credit Card
SUB-909938,CUST-10832,Clube Super 10k,489.90,10000,2024-05-04T10:00:00Z,Paid,PIX Auto
SUB-910213,CUST-10853,Clube Top 20k,799.90,20000,2024-05-04T10:00:00Z,Paid,Credit Card
SUB-906787,CUST-10581,Clube Super 10k,489.90,10000,2024-05-04T11:00:00Z,Paid,Credit Card
SUB-907719,CUST-10660,Clube Top 20k,799.90,20000,2024-05-04T11:00:00Z,Paid,Credit Card
SUB-908371,CUST-10709,Clube Top 20k,799.90,20000,2024-05-04T11:00:00Z,Paid,Credit Card
SUB-900427,CUST-10031,Clube Plus 5k,219.90,5000,2024-05-04T12:00:00Z,Paid,PIX Auto
SUB-904701,CUST-10403,Clube Plus 5k,219.90,5000,2024-05-05T06:00:00Z,Paid,Credit Card
SUB-904766,CUST-10407,Clube Plus 5k,219.90,5000,2024-05-05T06:00:00Z,Paid,Credit Card
SUB-904159,CUST-10341,Clube Plus 5k,219.90,5000,2024-05-05T07:00:00Z,Paid,Auto Debit
SUB-904123,CUST-10337,Clube Super 10k,489.90,10000,2024-05-05T08:00:00Z,Paid,PIX Auto
SUB-908924,CUST-10750,Clube Special 3k,129.90,3000,2024-05-05T08:00:00Z,Paid,Credit Card
SUB-904881,CUST-10415,Clube Top 20k,799.90,20000,2024-05-05T09:00:00Z,Paid,Credit Card
SUB-908803,CUST-10740,Clube Super 10k,489.90,0,2024-05-05T10:00:00Z,Payment Failed,PIX Auto
SUB-911557,CUST-10976,Clube Classic 1k,44.90,1000,2024-05-05T10:00:00Z,Paid,Credit Card
SUB-900123,CUST-10010,Clube Top 20k,799.90,20000,2024-05-05T11:00:00Z,Paid,Credit Card
SUB-901055,CUST-10085,Clube Plus 5k,219.90,5000,2024-05-05T11:00:00Z,Paid,Credit Card
SUB-904606,CUST-10395,Clube Top 20k,799.90,20000,2024-05-05T11:00:00Z,Paid,Credit Card
SUB-909323,CUST-10780,Clube Special 3k,129.90,3000,2024-05-05T12:00:00Z,Paid,Auto Debit
SUB-904782,CUST-10408,Clube Top 20k,799.90,20000,2024-05-06T06:00:00Z,Paid,Auto Debit
SUB-905607,CUST-10479,Clube Top 20k,799.90,20000,2024-05-06T06:00:00Z,Paid,Credit Card
SUB-905889,CUST-10510,Clube Top 20k,799.90,20000,2024-05-06T08:00:00Z,Paid,Credit Card
SUB-909411,CUST-10789,Clube Top 20k,799.90,20000,2024-05-06T08:00:00Z,Paid,Credit Card
SUB-910995,CUST-10924,Clube Super 10k,489.90,10000,2024-05-06T08:00:00Z,Paid,Auto Debit
SUB-911250,CUST-10952,Clube Super 10k,489.90,10000,2024-05-06T08:00:00Z,Paid,Credit Card
SUB-903739,CUST-10301,Clube Special 3k,129.90,3000,2024-05-06T09:00:00Z,Paid,Auto Debit
SUB-909093,CUST-10764,Clube Classic 1k,44.90,1000,2024-05-06T09:00:00Z,Paid,Auto Debit
SUB-904929,CUST-10422,Clube Plus 5k,219.90,5000,2024-05-06T10:00:00Z,Paid,Credit Card
SUB-908551,CUST-10721,Clube Top 20k,799.90,20000,2024-05-06T10:00:00Z,Paid,PIX Auto
SUB-901647,CUST-10135,Clube Top 20k,799.90,20000,2024-05-06T11:00:00Z,Paid,Credit Card
SUB-902340,CUST-10189,Clube Top 20k,799.90,20000,2024-05-06T11:00:00Z,Paid,PIX Auto
SUB-903192,CUST-10254,Clube Super 10k,489.90,10000,2024-05-06T11:00:00Z,Paid,Auto Debit
SUB-903710,CUST-10300,Clube Super 10k,489.90,10000,2024-05-06T11:00:00Z,Paid,Credit Card
SUB-905912,CUST-10511,Clube Super 10k,489.90,10000,2024-05-06T11:00:00Z,Paid,Credit Card
SUB-911515,CUST-10972,Clube Super 10k,489.90,10000,2024-05-06T11:00:00Z,Paid,Credit Card
SUB-900697,CUST-10059,Clube Top 20k,799.90,20000,2024-05-07T06:00:00Z,Paid,PIX Auto
SUB-903035,CUST-10246,Clube Super 10k,489.90,0,2024-05-07T06:00:00Z,Payment Failed,PIX Auto
SUB-909041,CUST-10760,Clube Special 3k,129.90,3000,2024-05-07T06:00:00Z,Paid,PIX Auto
SUB-904988,CUST-10425,Clube Super 10k,489.90,10000,2024-05-07T07:00:00Z,Paid,Credit Card
SUB-905881,CUST-10509,Clube Special 3k,129.90,3000,2024-05-07T08:00:00Z,Paid,Credit Card
SUB-905969,CUST-10513,Clube Plus 5k,219.90,5000,2024-05-07T09:00:00Z,Paid,PIX Auto
SUB-910670,CUST-10895,Clube Plus 5k,219.90,5000,2024-05-07T09:00:00Z,Paid,Auto Debit
SUB-900066,CUST-10006,Clube Classic 1k,44.90,1000,2024-05-07T10:00:00Z,Paid,Credit Card
SUB-907231,CUST-10619,Clube Top 20k,799.90,20000,2024-05-07T10:00:00Z,Paid,Credit Card
SUB-908611,CUST-10727,Clube Top 20k,799.90,0,2024-05-07T11:00:00Z,Payment Failed,Credit Card
SUB-910563,CUST-10886,Clube Top 20k,799.90,20000,2024-05-07T12:00:00Z,Paid,Credit Card
SUB-901074,CUST-10088,Clube Super 10k,489.90,10000,2024-05-08T07:00:00Z,Paid,Auto Debit
SUB-901728,CUST-10144,Clube Super 10k,489.90,10000,2024-05-08T07:00:00Z,Paid,Credit Card
SUB-911674,CUST-10981,Clube Plus 5k,219.90,5000,2024-05-08T07:00:00Z,Paid,Credit Card
SUB-904078,CUST-10333,Clube Special 3k,129.90,3000,2024-05-08T08:00:00Z,Paid,Credit Card
SUB-909061,CUST-10762,Clube Super 10k,489.90,10000,2024-05-08T08:00:00Z,Paid,Auto Debit
SUB-905589,CUST-10477,Clube Plus 5k,219.90,5000,2024-05-08T09:00:00Z,Paid,PIX Auto
SUB-910789,CUST-10906,Clube Super 10k,489.90,10000,2024-05-08T09:00:00Z,Paid,Credit Card
SUB-902440,CUST-10199,Clube Classic 1k,44.90,1000,2024-05-08T10:00:00Z,Paid,Credit Card
SUB-906169,CUST-10542,Clube Super 10k,489.90,10000,2024-05-08T11:00:00Z,Paid,Auto Debit
SUB-907994,CUST-10680,Clube Classic 1k,44.90,1000,2024-05-08T11:00:00Z,Paid,PIX Auto
SUB-906320,CUST-10550,Clube Special 3k,129.90,3000,2024-05-09T06:00:00Z,Paid,PIX Auto
SUB-906383,CUST-10553,Clube Plus 5k,219.90,5000,2024-05-09T06:00:00Z,Paid,Credit Card
SUB-907809,CUST-10667,Clube Plus 5k,219.90,5000,2024-05-09T06:00:00Z,Paid,Credit Card
SUB-903243,CUST-10258,Clube Super 10k,489.90,10000,2024-05-09T07:00:00Z,Paid,Credit Card
SUB-903518,CUST-10286,Clube Classic 1k,44.90,1000,2024-05-09T07:00:00Z,Paid,PIX Auto
SUB-908239,CUST-10699,Clube Top 20k,799.90,20000,2024-05-09T07:00:00Z,Paid,Auto Debit
SUB-910719,CUST-10899,Clube Plus 5k,219.90,5000,2024-05-09T07:00:00Z,Paid,Auto Debit
SUB-904422,CUST-10377,Clube Top 20k,799.90,20000,2024-05-09T08:00:00Z,Paid,Credit Card
SUB-901408,CUST-10120,Clube Top 20k,799.90,20000,2024-05-09T09:00:00Z,Paid,PIX Auto
SUB-902596,CUST-10211,Clube Plus 5k,219.90,5000,2024-05-09T09:00:00Z,Paid,Auto Debit
SUB-904366,CUST-10371,Clube Plus 5k,219.90,5000,2024-05-09T10:00:00Z,Paid,Credit Card
SUB-907857,CUST-10673,Clube Plus 5k,219.90,5000,2024-05-09T10:00:00Z,Paid,Credit Card
SUB-907346,CUST-10627,Clube Plus 5k,219.90,5000,2024-05-09T11:00:00Z,Paid,Credit Card
SUB-910868,CUST-10911,Clube Plus 5k,219.90,5000,2024-05-09T12:00:00Z,Paid,Credit Card
SUB-911122,CUST-10936,Clube Plus 5k,219.90,5000,2024-05-09T12:00:00Z,Paid,Credit Card
SUB-911564,CUST-10977,Clube Top 20k,799.90,20000,2024-05-09T12:00:00Z,Paid,Credit Card
SUB-907322,CUST-10626,Clube Special 3k,129.90,3000,2024-05-10T06:00:00Z,Paid,PIX Auto
SUB-908656,CUST-10731,Clube Super 10k,489.90,10000,2024-05-10T06:00:00Z,Paid,Credit Card
SUB-907162,CUST-10615,Clube Top 20k,799.90,20000,2024-05-10T07:00:00Z,Paid,Auto Debit
SUB-907075,CUST-10603,Clube Special 3k,129.90,3000,2024-05-10T08:00:00Z,Paid,Credit Card
SUB-908766,CUST-10736,Clube Top 20k,799.90,20000,2024-05-10T09:00:00Z,Paid,Credit Card
SUB-909467,CUST-10794,Clube Plus 5k,219.90,5000,2024-05-10T09:00:00Z,Paid,Credit Card
SUB-909657,CUST-10812,Clube Plus 5k,219.90,5000,2024-05-10T09:00:00Z,Paid,PIX Auto
SUB-910714,CUST-10898,Clube Classic 1k,44.90,1000,2024-05-10T09:00:00Z,Paid,Credit Card
SUB-907929,CUST-10677,Clube Top 20k,799.90,20000,2024-05-10T10:00:00Z,Paid,PIX Auto
SUB-902461,CUST-10201,Clube Top 20k,799.90,20000,2024-05-10T11:00:00Z,Paid,Credit Card
SUB-900263,CUST-10019,Clube Super 10k,489.90,10000,2024-05-10T12:00:00Z,Paid,Credit Card
SUB-901656,CUST-10139,Clube Super 10k,489.90,0,2024-05-10T12:00:00Z,Payment Failed,Credit Card
SUB-909504,CUST-10798,Clube Super 10k,489.90,10000,2024-05-10T12:00:00Z,Paid,Credit Card
SUB-901027,CUST-10083,Clube Top 20k,799.90,20000,2024-05-11T07:00:00Z,Paid,Credit Card
SUB-903222,CUST-10256,Clube Top 20k,799.90,20000,2024-05-11T07:00:00Z,Paid,Auto Debit
SUB-905485,CUST-10467,Clube Super 10k,489.90,10000,2024-05-11T09:00:00Z,Paid,Credit Card
SUB-906565,CUST-10564,Clube Classic 1k,44.90,1000,2024-05-11T09:00:00Z,Paid,Credit Card
SUB-900293,CUST-10020,Clube Top 20k,799.90,20000,2024-05-11T10:00:00Z,Paid,Credit Card
SUB-902368,CUST-10194,Clube Top 20k,799.90,20000,2024-05-11T10:00:00Z,Paid,PIX Auto
SUB-910102,CUST-10846,Clube Super 10k,489.90,10000,2024-05-11T10:00:00Z,Paid,Credit Card
SUB-902572,CUST-10209,Clube Super 10k,489.90,10000,2024-05-11T11:00:00Z,Paid,Credit Card
SUB-900984,CUST-10080,Clube Plus 5k,219.90,5000,2024-05-11T12:00:00Z,Paid,Credit Card
SUB-902970,CUST-10241,Clube Super 10k,489.90,10000,2024-05-11T12:00:00Z,Paid,Credit Card
SUB-909130,CUST-10768,Clube Classic 1k,44.90,1000,2024-05-11T12:00:00Z,Paid,Credit Card
SUB-910477,CUST-10880,Clube Top 20k,799.90,20000,2024-05-12T06:00:00Z,Paid,Credit Card
SUB-902395,CUST-10196,Clube Super 10k,489.90,10000,2024-05-12T07:00:00Z,Paid,Credit Card
SUB-902991,CUST-10243,Clube Super 10k,489.90,10000,2024-05-12T07:00:00Z,Paid,Auto Debit
SUB-905985,CUST-10517,Clube Super 10k,489.90,10000,2024-05-12T07:00:00Z,Paid,Credit Card
SUB-907548,CUST-10647,Clube Special 3k,129.90,3000,2024-05-12T07:00:00Z,Paid,Auto Debit
SUB-902822,CUST-10231,Clube Super 10k,489.90,10000,2024-05-12T10:00:00Z,Paid,Credit Card
SUB-905722,CUST-10491,Clube Plus 5k,219.90,5000,2024-05-12T11:00:00Z,Paid,Credit Card
SUB-905123,CUST-10437,Clube Super 10k,489.90,10000,2024-05-12T12:00:00Z,Paid,Credit Card
SUB-906007,CUST-10521,Clube Top 20k,799.90,20000,2024-05-13T06:00:00Z,Paid,Credit Card
SUB-911397,CUST-10963,Clube Special 3k,129.90,3000,2024-05-13T06:00:00Z,Paid,Credit Card
SUB-902206,CUST-10180,Clube Top 20k,799.90,20000,2024-05-13T08:00:00Z,Paid,Credit Card
SUB-903657,CUST-10297,Clube Special 3k,129.90,3000,2024-05-13T08:00:00Z,Paid,Credit Card
SUB-906097,CUST-10531,Clube Super 10k,489.90,10000,2024-05-13T08:00:00Z,Paid,Credit Card
SUB-903317,CUST-10262,Clube Classic 1k,44.90,1000,2024-05-13T10:00:00Z,Paid,Credit Card
SUB-903781,CUST-10303,Clube Super 10k,489.90,10000,2024-05-13T10:00:00Z,Paid,Auto Debit
SUB-910446,CUST-10879,Clube Plus 5k,219.90,5000,2024-05-13T10:00:00Z,Paid,Credit Card
SUB-904276,CUST-10358,Clube Top 20k,799.90,20000,2024-05-13T11:00:00Z,Paid,Auto Debit
SUB-904140,CUST-10338,Clube Classic 1k,44.90,1000,2024-05-13T12:00:00Z,Paid,PIX Auto
SUB-906693,CUST-10573,Clube Plus 5k,219.90,5000,2024-05-14T06:00:00Z,Paid,PIX Auto
SUB-902173,CUST-10176,Clube Top 20k,799.90,20000,2024-05-14T08:00:00Z,Paid,Credit Card
SUB-902300,CUST-10187,Clube Super 10k,489.90,10000,2024-05-14T09:00:00Z,Paid,Credit Card
SUB-904316,CUST-10362,Clube Top 20k,799.90,20000,2024-05-14T12:00:00Z,Paid,Credit Card
SUB-908387,CUST-10713,Clube Super 10k,489.90,10000,2024-05-14T12:00:00Z,Paid,Credit Card
SUB-901803,CUST-10150,Clube Top 20k,799.90,20000,2024-05-15T06:00:00Z,Paid,PIX Auto
SUB-907673,CUST-10655,Clube Super 10k,489.90,10000,2024-05-15T06:00:00Z,Paid,Auto Debit
SUB-911287,CUST-10954,Clube Special 3k,129.90,3000,2024-05-15T06:00:00Z,Paid,PIX Auto
SUB-904379,CUST-10374,Clube Super 10k,489.90,10000,2024-05-15T07:00:00Z,Paid,Credit Card
SUB-906861,CUST-10587,Clube Super 10k,489.90,0,2024-05-15T07:00:00Z,Refunded,PIX Auto
SUB-911314,CUST-10956,Clube Top 20k,799.90,20000,2024-05-15T07:00:00Z,Paid,PIX Auto
SUB-909273,CUST-10778,Clube Super 10k,489.90,10000,2024-05-15T08:00:00Z,Paid,PIX Auto
SUB-902861,CUST-10233,Clube Plus 5k,219.90,0,2024-05-15T10:00:00Z,Payment Failed,Credit Card
SUB-904239,CUST-10357,Clube Top 20k,799.90,20000,2024-05-15T10:00:00Z,Paid,PIX Auto
SUB-907686,CUST-10657,Clube Top 20k,799.90,20000,2024-05-15T10:00:00Z,Paid,PIX Auto
SUB-902735,CUST-10226,Clube Super 10k,489.90,10000,2024-05-15T11:00:00Z,Paid,Credit Card
SUB-901448,CUST-10121,Clube Classic 1k,44.90,1000,2024-05-16T06:00:00Z,Paid,Credit Card
SUB-911829,CUST-10998,Clube Plus 5k,219.90,5000,2024-05-16T06:00:00Z,Paid,PIX Auto
SUB-900146,CUST-10011,Clube Classic 1k,44.90,1000,2024-05-16T07:00:00Z,Paid,Credit Card
SUB-901608,CUST-10134,Clube Super 10k,489.90,10000,2024-05-16T07:00:00Z,Paid,PIX Auto
SUB-908029,CUST-10681,Clube Classic 1k,44.90,1000,2024-05-16T07:00:00Z,Paid,Credit Card
SUB-910595,CUST-10887,Clube Special 3k,129.90,3000,2024-05-16T07:00:00Z,Paid,Auto Debit
SUB-901362,CUST-10115,Clube Plus 5k,219.90,5000,2024-05-16T08:00:00Z,Paid,Credit Card
SUB-901543,CUST-10127,Clube Super 10k,489.90,10000,2024-05-16T09:00:00Z,Paid,PIX Auto
SUB-904906,CUST-10416,Clube Special 3k,129.90,3000,2024-05-16T09:00:00Z,Paid,Credit Card
SUB-907625,CUST-10652,Clube Super 10k,489.90,10000,2024-05-16T09:00:00Z,Paid,Credit Card
SUB-907781,CUST-10664,Clube Top 20k,799.90,20000,2024-05-16T09:00:00Z,Paid,Auto Debit
SUB-910502,CUST-10882,Clube Top 20k,799.90,20000,2024-05-16T11:00:00Z,Paid,Credit Card
SUB-900752,CUST-10061,Clube Special 3k,129.90,3000,2024-05-16T12:00:00Z,Paid,Auto Debit
SUB-901735,CUST-10145,Clube Plus 5k,219.90,5000,2024-05-16T12:00:00Z,Paid,Auto Debit
SUB-902374,CUST-10195,Clube Plus 5k,219.90,5000,2024-05-16T12:00:00Z,Paid,PIX Auto
SUB-909238,CUST-10775,Clube Classic 1k,44.90,0,2024-05-17T06:00:00Z,Payment Failed,PIX Auto
SUB-902510,CUST-10204,Clube Super 10k,489.90,10000,2024-05-17T07:00:00Z,Paid,Auto Debit
SUB-905552,CUST-10475,Clube Super 10k,489.90,10000,2024-05-17T07:00:00Z,Paid,Auto Debit
SUB-906269,CUST-10546,Clube Plus 5k,219.90,5000,2024-05-17T07:00:00Z,Paid,Credit Card
SUB-905456,CUST-10466,Clube Super 10k,489.90,10000,2024-05-17T08:00:00Z,Paid,Credit Card
SUB-911330,CUST-10957,Clube Plus 5k,219.90,5000,2024-05-17T08:00:00Z,Paid,Credit Card
SUB-903559,CUST-10289,Clube Plus 5k,219.90,5000,2024-05-17T09:00:00Z,Paid,Credit Card
SUB-906939,CUST-10593,Clube Classic 1k,44.90,1000,2024-05-17T10:00:00Z,Paid,Credit Card
SUB-900103,CUST-10009,Clube Plus 5k,219.90,5000,2024-05-17T11:00:00Z,Paid,PIX Auto
SUB-907452,CUST-10638,Clube Plus 5k,219.90,5000,2024-05-17T11:00:00Z,Paid,PIX Auto
SUB-909969,CUST-10837,Clube Plus 5k,219.90,5000,2024-05-17T12:00:00Z,Paid,Auto Debit
SUB-911776,CUST-10994,Clube Plus 5k,219.90,5000,2024-05-17T12:00:00Z,Paid,PIX Auto
SUB-901116,CUST-10092,Clube Top 20k,799.90,20000,2024-05-18T06:00:00Z,Paid,Credit Card
SUB-904448,CUST-10380,Clube Top 20k,799.90,20000,2024-05-18T06:00:00Z,Paid,Credit Card
SUB-904569,CUST-10390,Clube Top 20k,799.90,20000,2024-05-18T06:00:00Z,Paid,Credit Card
SUB-901877,CUST-10154,Clube Super 10k,489.90,10000,2024-05-18T07:00:00Z,Paid,Credit Card
SUB-905632,CUST-10480,Clube Plus 5k,219.90,5000,2024-05-18T08:00:00Z,Paid,Auto Debit
SUB-907245,CUST-10620,Clube Super 10k,489.90,10000,2024-05-18T08:00:00Z,Paid,Credit Card
SUB-908499,CUST-10719,Clube Top 20k,799.90,20000,2024-05-18T09:00:00Z,Paid,Credit Card
SUB-911738,CUST-10986,Clube Super 10k,489.90,10000,2024-05-18T09:00:00Z,Paid,Credit Card
SUB-902408,CUST-10198,Clube Super 10k,489.90,10000,2024-05-18T10:00:00Z,Paid,PIX Auto
SUB-904851,CUST-10412,Clube Super 10k,489.90,10000,2024-05-18T11:00:00Z,Paid,Credit Card
SUB-907613,CUST-10651,Clube Super 10k,489.90,10000,2024-05-18T11:00:00Z,Paid,Auto Debit
SUB-901129,CUST-10093,Clube Classic 1k,44.90,1000,2024-05-18T12:00:00Z,Paid,Credit Card
SUB-910154,CUST-10849,Clube Plus 5k,219.90,5000,2024-05-18T12:00:00Z,Paid,Auto Debit
SUB-904004,CUST-10327,Clube Plus 5k,219.90,5000,2024-05-19T06:00:00Z,Paid,Credit Card
SUB-902032,CUST-10165,Clube Super 10k,489.90,10000,2024-05-19T07:00:00Z,Paid,Credit Card
SUB-906843,CUST-10585,Clube Special 3k,129.90,3000,2024-05-19T07:00:00Z,Paid,Credit Card
SUB-908801,CUST-10739,Clube Super 10k,489.90,10000,2024-05-19T07:00:00Z,Paid,Credit Card
SUB-902690,CUST-10221,Clube Special 3k,129.90,3000,2024-05-19T09:00:00Z,Paid,Credit Card
SUB-903823,CUST-10307,Clube Super 10k,489.90,10000,2024-05-19T09:00:00Z,Paid,Credit Card
SUB-905274,CUST-10451,Clube Plus 5k,219.90,5000,2024-05-19T10:00:00Z,Paid,Auto Debit
SUB-909622,CUST-10810,Clube Super 10k,489.90,10000,2024-05-19T10:00:00Z,Paid,Credit Card
SUB-902845,CUST-10232,Clube Top 20k,799.90,20000,2024-05-19T11:00:00Z,Paid,Credit Card
SUB-905936,CUST-10512,Clube Super 10k,489.90,10000,2024-05-19T11:00:00Z,Paid,Credit Card
SUB-910123,CUST-10847,Clube Super 10k,489.90,10000,2024-05-19T11:00:00Z,Paid,Auto Debit
SUB-906722,CUST-10574,Clube Super 10k,489.90,0,2024-05-19T12:00:00Z,Payment Failed,Credit Card
SUB-909871,CUST-10826,Clube Super 10k,489.90,10000,2024-05-19T12:00:00Z,Paid,Credit Card
SUB-905433,CUST-10464,Clube Top 20k,799.90,20000,2024-05-20T06:00:00Z,Paid,Credit Card
SUB-909801,CUST-10822,Clube Classic 1k,44.90,1000,2024-05-20T09:00:00Z,Paid,Credit Card
SUB-904301,CUST-10360,Clube Plus 5k,219.90,5000,2024-05-20T10:00:00Z,Paid,PIX Auto
SUB-909709,CUST-10815,Clube Top 20k,799.90,20000,2024-05-20T11:00:00Z,Paid,Auto Debit
SUB-908419,CUST-10716,Clube Classic 1k,44.90,1000,2024-05-20T12:00:00Z,Paid,Credit Card
SUB-909566,CUST-10801,Clube Super 10k,489.90,10000,2024-05-20T12:00:00Z,Paid,Auto Debit
SUB-905158,CUST-10439,Clube Plus 5k,219.90,5000,2024-05-21T06:00:00Z,Paid,Credit Card
SUB-908065,CUST-10684,Clube Plus 5k,219.90,5000,2024-05-21T06:00:00Z,Paid,PIX Auto
SUB-908775,CUST-10738,Clube Super 10k,489.90,10000,2024-05-21T06:00:00Z,Paid,Credit Card
SUB-911700,CUST-10984,Clube Classic 1k,44.90,1000,2024-05-21T06:00:00Z,Paid,Auto Debit
SUB-905811,CUST-10502,Clube Super 10k,489.90,10000,2024-05-21T07:00:00Z,Paid,Credit Card
SUB-907960,CUST-10678,Clube Top 20k,799.90,20000,2024-05-21T07:00:00Z,Paid,PIX Auto
SUB-908409,CUST-10714,Clube Top 20k,799.90,0,2024-05-21T07:00:00Z,Cancelled,PIX Auto
SUB-908444,CUST-10718,Clube Super 10k,489.90,10000,2024-05-21T07:00:00Z,Paid,Credit Card
SUB-911384,CUST-10961,Clube Super 10k,489.90,10000,2024-05-21T07:00:00Z,Paid,Credit Card
SUB-906555,CUST-10563,Clube Top 20k,799.90,20000,2024-05-21T09:00:00Z,Paid,Credit Card
SUB-900679,CUST-10058,Clube Super 10k,489.90,10000,2024-05-21T10:00:00Z,Paid,Auto Debit
SUB-907651,CUST-10654,Clube Classic 1k,44.90,1000,2024-05-21T11:00:00Z,Paid,PIX Auto
SUB-911219,CUST-10948,Clube Special 3k,129.90,3000,2024-05-21T11:00:00Z,Paid,Auto Debit
SUB-911225,CUST-10949,Clube Classic 1k,44.90,1000,2024-05-21T11:00:00Z,Paid,Auto Debit
SUB-909380,CUST-10788,Clube Top 20k,799.90,20000,2024-05-21T12:00:00Z,Paid,Credit Card
SUB-901477,CUST-10123,Clube Super 10k,489.90,10000,2024-05-22T07:00:00Z,Paid,PIX Auto
SUB-901556,CUST-10128,Clube Plus 5k,219.90,5000,2024-05-22T07:00:00Z,Paid,PIX Auto
SUB-902637,CUST-10218,Clube Plus 5k,219.90,5000,2024-05-22T07:00:00Z,Paid,Credit Card
SUB-900871,CUST-10072,Clube Super 10k,489.90,10000,2024-05-22T08:00:00Z,Paid,Credit Card
SUB-901327,CUST-10113,Clube Special 3k,129.90,3000,2024-05-22T09:00:00Z,Paid,PIX Auto
SUB-902092,CUST-10170,Clube Super 10k,489.90,10000,2024-05-22T09:00:00Z,Paid,Credit Card
SUB-900968,CUST-10079,Clube Top 20k,799.90,20000,2024-05-22T10:00:00Z,Paid,Auto Debit
SUB-901766,CUST-10146,Clube Top 20k,799.90,20000,2024-05-22T10:00:00Z,Paid,Credit Card
SUB-903075,CUST-10249,Clube Top 20k,799.90,20000,2024-05-23T06:00:00Z,Paid,Credit Card
SUB-901142,CUST-10094,Clube Top 20k,799.90,0,2024-05-23T07:00:00Z,Payment Failed,Credit Card
SUB-905212,CUST-10447,Clube Classic 1k,44.90,1000,2024-05-23T07:00:00Z,Paid,Credit Card
SUB-908312,CUST-10706,Clube Top 20k,799.90,20000,2024-05-23T07:00:00Z,Paid,Auto Debit
SUB-910227,CUST-10854,Clube Special 3k,129.90,3000,2024-05-23T08:00:00Z,Paid,Credit Card
SUB-901232,CUST-10100,Clube Top 20k,799.90,20000,2024-05-23T09:00:00Z,Paid,PIX Auto
SUB-901334,CUST-10114,Clube Top 20k,799.90,20000,2024-05-23T09:00:00Z,Paid,PIX Auto
SUB-904211,CUST-10353,Clube Special 3k,129.90,3000,2024-05-23T09:00:00Z,Paid,Credit Card
SUB-905253,CUST-10450,Clube Plus 5k,219.90,5000,2024-05-23T09:00:00Z,Paid,Credit Card
SUB-906995,CUST-10598,Clube Top 20k,799.90,20000,2024-05-23T09:00:00Z,Paid,Credit Card
SUB-908204,CUST-10695,Clube Plus 5k,219.90,5000,2024-05-23T10:00:00Z,Paid,Credit Card
SUB-908654,CUST-10729,Clube Top 20k,799.90,20000,2024-05-23T10:00:00Z,Paid,Credit Card
SUB-901913,CUST-10156,Clube Super 10k,489.90,10000,2024-05-23T11:00:00Z,Paid,Auto Debit
SUB-900788,CUST-10064,Clube Plus 5k,219.90,5000,2024-05-23T12:00:00Z,Paid,Credit Card
SUB-907305,CUST-10624,Clube Special 3k,129.90,3000,2024-05-23T12:00:00Z,Paid,Credit Card
SUB-910920,CUST-10916,Clube Classic 1k,44.90,1000,2024-05-23T12:00:00Z,Paid,Credit Card
SUB-906219,CUST-10544,Clube Top 20k,799.90,20000,2024-05-24T06:00:00Z,Paid,Auto Debit
SUB-900398,CUST-10028,Clube Super 10k,489.90,10000,2024-05-24T07:00:00Z,Paid,Credit Card
SUB-905045,CUST-10432,Clube Top 20k,799.90,20000,2024-05-24T07:00:00Z,Paid,Credit Card
SUB-906361,CUST-10552,Clube Top 20k,799.90,20000,2024-05-24T07:00:00Z,Paid,Auto Debit
SUB-906510,CUST-10561,Clube Top 20k,799.90,20000,2024-05-24T07:00:00Z,Paid,PIX Auto
SUB-907886,CUST-10674,Clube Plus 5k,219.90,5000,2024-05-24T07:00:00Z,Paid,Credit Card
SUB-904472,CUST-10382,Clube Special 3k,129.90,3000,2024-05-24T08:00:00Z,Paid,Auto Debit
SUB-911409,CUST-10965,Clube Top 20k,799.90,20000,2024-05-24T08:00:00Z,Paid,PIX Auto
SUB-911853,CUST-10999,Clube Super 10k,489.90,10000,2024-05-24T08:00:00Z,Paid,Auto Debit
SUB-900371,CUST-10027,Clube Super 10k,489.90,10000,2024-05-24T09:00:00Z,Paid,Credit Card
SUB-907048,CUST-10600,Clube Super 10k,489.90,10000,2024-05-24T09:00:00Z,Paid,Auto Debit
SUB-906392,CUST-10554,Clube Super 10k,489.90,10000,2024-05-24T10:00:00Z,Paid,Credit Card
SUB-900627,CUST-10053,Clube Super 10k,489.90,10000,2024-05-24T11:00:00Z,Paid,Credit Card
SUB-901262,CUST-10101,Clube Classic 1k,44.90,1000,2024-05-24T11:00:00Z,Paid,Credit Card
SUB-903468,CUST-10277,Clube Special 3k,129.90,3000,2024-05-24T11:00:00Z,Paid,Credit Card
