InteractionId,CustomerId,ProductId,InteractionType,InteractionDate
INT-109150,CUST-10632,PROD-044,View,2023-09-27T18:21:00Z
INT-111833,CUST-10572,PROD-019,View,2023-09-27T20:00:00Z
INT-113206,CUST-10944,PROD-035,View,2023-09-27T20:25:00Z
INT-100450,CUST-10745,PROD-033,View,2023-09-28T00:00:00Z
INT-118622,CUST-10332,PROD-037,Wishlist,2023-09-28T00:18:00Z
INT-108035,CUST-10992,PROD-009,CartAdd,2023-09-28T05:01:00Z
INT-116725,CUST-10490,PROD-012,CartAdd,2023-09-28T06:56:00Z
INT-111587,CUST-10561,PROD-042,View,2023-09-28T10:27:00Z
INT-111813,CUST-10718,PROD-008,View,2023-09-28T11:02:00Z
INT-103501,CUST-10104,PROD-021,View,2023-09-28T13:36:00Z
INT-111583,CUST-10771,PROD-010,CartAdd,2023-09-28T17:04:00Z
INT-101092,CUST-10692,PROD-028,View,2023-09-28T17:05:00Z
INT-111427,CUST-10040,PROD-045,View,2023-09-28T17:45:00Z
INT-100196,CUST-10012,PROD-031,Wishlist,2023-09-28T19:34:00Z
INT-106898,CUST-10142,PROD-032,View,2023-09-28T20:25:00Z
INT-104739,CUST-10062,PROD-005,View,2023-09-29T02:33:00Z
INT-108759,CUST-10138,PROD-031,View,2023-09-29T06:46:00Z
INT-107360,CUST-10789,PROD-021,View,2023-09-29T06:54:00Z
INT-110856,CUST-10922,PROD-009,CartAdd,2023-09-29T08:16:00Z
INT-110679,CUST-10750,PROD-034,Wishlist,2023-09-29T12:36:00Z
INT-113646,CUST-10495,PROD-022,View,2023-09-29T13:03:00Z
INT-101441,CUST-10688,PROD-014,View,2023-09-29T14:18:00Z
INT-103598,CUST-10345,PROD-049,View,2023-09-29T14:40:00Z
INT-113676,CUST-10329,PROD-037,View,2023-09-29T16:35:00Z
INT-103379,CUST-10703,PROD-030,View,2023-09-29T19:36:00Z
INT-105278,CUST-10942,PROD-024,CartAdd,2023-09-29T21:06:00Z
INT-107396,CUST-10881,PROD-026,View,2023-09-29T23:58:00Z
INT-117417,CUST-10644,PROD-006,Wishlist,2023-09-30T00:18:00Z
INT-107298,CUST-10054,PROD-022,View,2023-09-30T00:24:00Z
INT-118669,CUST-10705,PROD-030,View,2023-09-30T02:11:00Z
INT-109217,CUST-10668,PROD-003,View,2023-09-30T02:47:00Z
INT-106787,CUST-10702,PROD-027,View,2023-09-30T03:17:00Z
INT-101875,CUST-10437,PROD-009,View,2023-09-30T08:42:00Z
INT-116604,CUST-10808,PROD-013,Wishlist,2023-09-30T10:18:00Z
INT-112205,CUST-10260,PROD-039,View,2023-09-30T12:21:00Z
INT-116380,CUST-10922,PROD-017,View,2023-09-30T13:51:00Z
INT-113832,CUST-10549,PROD-049,View,2023-09-30T14:16:00Z
INT-103547,CUST-10543,PROD-009,CartAdd,2023-09-30T14:51:00Z
INT-102649,CUST-10296,PROD-022,View,2023-09-30T18:11:00Z
INT-117351,CUST-10435,PROD-046,View,2023-09-30T19:30:00Z
INT-104132,CUST-10899,PROD-006,View,2023-09-30T20:05:00Z
INT-103742,CUST-10169,PROD-002,View,2023-09-30T22:35:00Z
INT-101829,CUST-10240,PROD-038,View,2023-10-01T00:23:00Z
INT-105683,CUST-10895,PROD-005,View,2023-10-01T01:05:00Z
INT-105679,CUST-10674,PROD-014,View,2023-10-01T02:24:00Z
INT-112549,CUST-10753,PROD-049,View,2023-10-01T02:32:00Z
INT-107199,CUST-10655,PROD-035,View,2023-10-01T02:35:00Z
INT-101252,CUST-10092,PROD-010,Wishlist,2023-10-01T06:37:00Z
INT-117586,CUST-10453,PROD-028,View,2023-10-01T09:31:00Z
INT-114998,CUST-10788,PROD-047,View,2023-10-01T09:40:00Z
INT-106150,CUST-10307,PROD-036,View,2023-10-01T16:00:00Z
INT-114711,CUST-10284,PROD-027,View,2023-10-01T16:02:00Z
INT-103203,CUST-10703,PROD-004,Wishlist,2023-10-01T16:32:00Z
INT-119386,CUST-10927,PROD-028,View,2023-10-01T18:00:00Z
INT-108956,CUST-10633,PROD-009,View,2023-10-01T19:59:00Z
INT-119879,CUST-10337,PROD-009,View,2023-10-01T21:41:00Z
INT-110571,CUST-10364,PROD-011,View,2023-10-01T23:36:00Z
INT-110260,CUST-10293,PROD-017,View,2023-10-02T00:14:00Z
INT-102562,CUST-10538,PROD-035,View,2023-10-02T02:28:00Z
INT-110608,CUST-10966,PROD-040,View,2023-10-02T05:06:00Z
INT-106469,CUST-10139,PROD-011,CartAdd,2023-10-02T06:04:00Z
INT-116268,CUST-10024,PROD-009,View,2023-10-02T08:02:00Z
INT-114016,CUST-10764,PROD-025,Wishlist,2023-10-02T09:16:00Z
INT-114360,CUST-10140,PROD-026,View,2023-10-02T09:33:00Z
INT-107624,CUST-10148,PROD-039,View,2023-10-02T10:16:00Z
INT-108457,CUST-10048,PROD-003,View,2023-10-02T10:49:00Z
INT-114416,CUST-10922,PROD-033,CartAdd,2023-10-02T11:49:00Z
INT-113282,CUST-10870,PROD-027,View,2023-10-02T13:55:00Z
INT-110849,CUST-10632,PROD-047,View,2023-10-02T14:45:00Z
INT-117463,CUST-10202,PROD-043,Wishlist,2023-10-02T15:32:00Z
INT-108985,CUST-10126,PROD-026,View,2023-10-02T15:41:00Z
INT-102428,CUST-10209,PROD-004,View,2023-10-02T17:21:00Z
INT-106626,CUST-10005,PROD-039,View,2023-10-02T19:29:00Z
INT-110402,CUST-10429,PROD-049,View,2023-10-02T19:55:00Z
INT-115381,CUST-10037,PROD-019,View,2023-10-02T20:00:00Z
INT-117957,CUST-10663,PROD-029,Wishlist,2023-10-02T20:27:00Z
INT-119842,CUST-10998,PROD-038,CartAdd,2023-10-02T20:30:00Z
INT-114854,CUST-10856,PROD-020,View,2023-10-02T23:29:00Z
INT-118114,CUST-10463,PROD-012,Wishlist,2023-10-03T01:57:00Z
INT-110965,CUST-10521,PROD-043,View,2023-10-03T02:35:00Z
INT-101664,CUST-10548,PROD-042,Wishlist,2023-10-03T07:44:00Z
INT-107315,CUST-10635,PROD-030,View,2023-10-03T10:32:00Z
INT-114421,CUST-10214,PROD-007,View,2023-10-03T10:34:00Z
INT-105153,CUST-10827,PROD-041,View,2023-10-03T11:13:00Z
INT-102262,CUST-10496,PROD-005,View,2023-10-03T13:58:00Z
INT-100860,CUST-10716,PROD-037,Wishlist,2023-10-03T14:32:00Z
INT-113826,CUST-10655,PROD-045,View,2023-10-03T15:54:00Z
INT-114135,CUST-10593,PROD-013,Wishlist,2023-10-03T17:26:00Z
INT-110731,CUST-10451,PROD-043,View,2023-10-03T17:58:00Z
INT-112812,CUST-10620,PROD-025,View,2023-10-03T19:14:00Z
INT-108188,CUST-10393,PROD-038,Wishlist,2023-10-03T19:34:00Z
INT-116699,CUST-10804,PROD-017,View,2023-10-03T19:42:00Z
INT-110607,CUST-10875,PROD-035,View,2023-10-04T02:34:00Z
INT-111338,CUST-10072,PROD-040,Wishlist,2023-10-04T03:00:00Z
INT-115306,CUST-10112,PROD-017,View,2023-10-04T03:43:00Z
INT-118043,CUST-10170,PROD-034,View,2023-10-04T05:47:00Z
INT-113057,CUST-10995,PROD-032,Wishlist,2023-10-04T06:43:00Z
INT-100554,CUST-10710,PROD-028,View,2023-10-04T08:38:00Z
INT-107540,CUST-10626,PROD-021,Wishlist,2023-10-04T09:56:00Z
INT-101027,CUST-10788,PROD-045,View,2023-10-04T11:39:00Z
INT-114928,CUST-10644,PROD-008,View,2023-10-04T11:45:00Z
INT-112890,CUST-10950,PROD-021,View,2023-10-04T14:39:00Z
INT-116342,CUST-10992,PROD-003,Wishlist,2023-10-04T15:24:00Z
INT-104711,CUST-10399,PROD-048,CartAdd,2023-10-04T15:31:00Z
INT-111759,CUST-10550,PROD-044,View,2023-10-04T16:21:00Z
INT-109492,CUST-10879,PROD-003,CartAdd,2023-10-04T16:30:00Z
INT-113163,CUST-10805,PROD-037,View,2023-10-04T19:09:00Z
INT-101814,CUST-10801,PROD-034,Wishlist,2023-10-04T20:30:00Z
INT-112942,CUST-10051,PROD-033,View,2023-10-04T23:49:00Z
INT-109901,CUST-10960,PROD-006,View,2023-10-05T01:40:00Z
INT-100509,CUST-10966,PROD-045,View,2023-10-05T08:32:00Z
INT-106578,CUST-10122,PROD-046,View,2023-10-05T11:44:00Z
INT-102606,CUST-10526,PROD-030,View,2023-10-05T11:45:00Z
INT-101545,CUST-10751,PROD-001,View,2023-10-05T15:14:00Z
INT-112504,CUST-10513,PROD-008,View,2023-10-05T17:11:00Z
INT-118688,CUST-10447,PROD-031,View,2023-10-05T18:40:00Z
INT-102357,CUST-10210,PROD-038,View,2023-10-05T19:59:00Z
INT-100805,CUST-10311,PROD-013,View,2023-10-05T21:58:00Z
INT-106217,CUST-10287,PROD-045,View,2023-10-05T23:41:00Z
INT-114304,CUST-10796,PROD-026,View,2023-10-06T02:03:00Z
INT-101329,CUST-10499,PROD-033,CartAdd,2023-10-06T03:10:00Z
INT-108406,CUST-10586,PROD-042,View,2023-10-06T06:53:00Z
INT-117565,CUST-10777,PROD-013,View,2023-10-06T09:40:00Z
INT-103648,CUST-10525,PROD-021,View,2023-10-06T11:29:00Z
INT-116373,CUST-10997,PROD-019,View,2023-10-06T12:44:00Z
INT-109078,CUST-10648,PROD-022,Wishlist,2023-10-06T16:08:00Z
INT-102687,CUST-10871,PROD-042,CartAdd,2023-10-06T16:11:00Z
INT-118030,CUST-10678,PROD-024,View,2023-10-06T18:34:00Z
INT-103312,CUST-10392,PROD-009,View,2023-10-06T18:37:00Z
INT-111253,CUST-10094,PROD-024,View,2023-10-06T21:23:00Z
INT-106913,CUST-10855,PROD-047,View,2023-10-06T21:40:00Z
INT-104798,CUST-10241,PROD-033,View,2023-10-07T01:35:00Z
INT-108443,CUST-10014,PROD-030,View,2023-10-07T04:50:00Z
INT-104517,CUST-10335,PROD-040,View,2023-10-07T05:57:00Z
INT-113255,CUST-10459,PROD-029,View,2023-10-07T06:17:00Z
INT-107116,CUST-10920,PROD-028,View,2023-10-07T06:23:00Z
INT-113975,CUST-10135,PROD-049,View,2023-10-07T07:42:00Z
INT-104743,CUST-10791,PROD-021,View,2023-10-07T09:07:00Z
INT-104840,CUST-10958,PROD-037,View,2023-10-07T12:14:00Z
INT-113222,CUST-10271,PROD-029,View,2023-10-07T14:48:00Z
INT-105322,CUST-10434,PROD-048,View,2023-10-07T14:49:00Z
INT-110135,CUST-10637,PROD-038,View,2023-10-07T15:34:00Z
INT-118781,CUST-10737,PROD-013,View,2023-10-07T15:55:00Z
INT-103194,CUST-10558,PROD-040,View,2023-10-07T16:37:00Z
INT-108344,CUST-10430,PROD-041,View,2023-10-07T16:38:00Z
INT-112170,CUST-10993,PROD-045,View,2023-10-07T20:57:00Z
INT-113803,CUST-10283,PROD-043,CartAdd,2023-10-07T21:19:00Z
INT-114885,CUST-10348,PROD-037,View,2023-10-07T22:19:00Z
INT-116081,CUST-10921,PROD-036,View,2023-10-08T01:16:00Z
INT-104126,CUST-10924,PROD-049,View,2023-10-08T03:52:00Z
INT-107663,CUST-10223,PROD-030,View,2023-10-08T05:09:00Z
INT-116000,CUST-10814,PROD-013,View,2023-10-08T05:21:00Z
INT-107672,CUST-10665,PROD-046,View,2023-10-08T07:12:00Z
INT-105988,CUST-10771,PROD-002,Wishlist,2023-10-08T08:16:00Z
INT-104680,CUST-10456,PROD-042,View,2023-10-08T10:18:00Z
INT-110739,CUST-10755,PROD-018,View,2023-10-08T12:19:00Z
INT-115282,CUST-10434,PROD-004,CartAdd,2023-10-08T12:42:00Z
INT-109812,CUST-10125,PROD-036,CartAdd,2023-10-08T14:35:00Z
INT-118484,CUST-10267,PROD-025,View,2023-10-08T14:51:00Z
INT-118543,CUST-10651,PROD-047,Wishlist,2023-10-08T16:20:00Z
INT-101597,CUST-10621,PROD-013,View,2023-10-08T18:18:00Z
INT-119705,CUST-10550,PROD-039,View,2023-10-08T19:03:00Z
INT-114309,CUST-10229,PROD-009,View,2023-10-08T20:09:00Z
INT-107362,CUST-10089,PROD-025,Wishlist,2023-10-08T20:17:00Z
INT-101847,CUST-10254,PROD-021,Wishlist,2023-10-08T22:48:00Z
INT-116674,CUST-10351,PROD-037,View,2023-10-08T23:23:00Z
INT-118875,CUST-10464,PROD-033,View,2023-10-09T02:56:00Z
INT-108944,CUST-10314,PROD-019,CartAdd,2023-10-09T03:06:00Z
INT-105700,CUST-10920,PROD-025,View,2023-10-09T03:33:00Z
INT-102721,CUST-10076,PROD-046,View,2023-10-09T05:14:00Z
INT-109482,CUST-10534,PROD-048,Wishlist,2023-10-09T07:42:00Z
INT-116790,CUST-10723,PROD-038,View,2023-10-09T14:31:00Z
INT-118011,CUST-10520,PROD-034,View,2023-10-09T18:07:00Z
INT-109408,CUST-10080,PROD-033,Wishlist,2023-10-09T21:49:00Z
INT-107440,CUST-10234,PROD-028,View,2023-10-09T21:58:00Z
INT-112349,CUST-10451,PROD-045,View,2023-10-10T01:12:00Z
INT-109139,CUST-10070,PROD-039,View,2023-10-10T04:50:00Z
INT-117900,CUST-10732,PROD-013,View,2023-10-10T06:14:00Z
INT-115997,CUST-10889,PROD-016,View,2023-10-10T06:33:00Z
INT-110826,CUST-10430,PROD-047,Wishlist,2023-10-10T09:13:00Z
INT-119536,CUST-10817,PROD-046,Wishlist,2023-10-10T09:37:00Z
INT-116315,CUST-10971,PROD-018,Wishlist,2023-10-10T11:03:00Z
INT-113529,CUST-10074,PROD-029,View,2023-10-10T18:47:00Z
INT-109607,CUST-10036,PROD-005,CartAdd,2023-10-10T20:24:00Z
INT-108814,CUST-10101,PROD-027,Wishlist,2023-10-10T20:34:00Z
INT-102840,CUST-10086,PROD-034,View,2023-10-10T20:40:00Z
INT-105665,CUST-10983,PROD-011,View,2023-10-10T23:54:00Z
INT-101204,CUST-10008,PROD-040,CartAdd,2023-10-11T00:08:00Z
INT-118325,CUST-10956,PROD-039,Wishlist,2023-10-11T05:09:00Z
INT-101160,CUST-10976,PROD-026,Wishlist,2023-10-11T10:45:00Z
INT-116129,CUST-10080,PROD-039,View,2023-10-11T15:54:00Z
INT-112041,CUST-10563,PROD-036,View,2023-10-11T16:15:00Z
INT-103007,CUST-10503,PROD-021,CartAdd,2023-10-11T16:27:00Z
INT-105324,CUST-10843,PROD-021,View,2023-10-11T17:18:00Z
INT-112213,CUST-10845,PROD-005,View,2023-10-11T20:36:00Z
INT-107001,CUST-10658,PROD-042,View,2023-10-11T22:17:00Z
INT-112585,CUST-10292,PROD-050,View,2023-10-11T22:32:00Z
INT-117011,CUST-10500,PROD-007,Wishlist,2023-10-11T22:55:00Z
INT-111691,CUST-10349,PROD-042,CartAdd,2023-10-11T23:36:00Z
INT-106619,CUST-10531,PROD-041,View,2023-10-12T00:42:00Z
INT-104329,CUST-10687,PROD-034,View,2023-10-12T04:07:00Z
INT-104503,CUST-10772,PROD-014,Wishlist,2023-10-12T05:15:00Z
INT-111052,CUST-10447,PROD-006,View,2023-10-12T05:41:00Z
INT-118996,CUST-10065,PROD-047,View,2023-10-12T08:40:00Z
INT-110261,CUST-10655,PROD-049,Wishlist,2023-10-12T09:53:00Z
INT-114472,CUST-10220,PROD-026,CartAdd,2023-10-12T11:34:00Z
INT-106441,CUST-10955,PROD-037,View,2023-10-12T16:01:00Z
INT-108989,CUST-10604,PROD-036,View,2023-10-12T16:39:00Z
INT-116695,CUST-10558,PROD-049,View,2023-10-12T22:30:00Z
INT-107443,CUST-10829,PROD-010,View,2023-10-13T01:16:00Z
INT-112238,CUST-10992,PROD-006,View,2023-10-13T08:38:00Z
INT-107007,CUST-10688,PROD-016,View,2023-10-13T10:08:00Z
INT-110442,CUST-10991,PROD-008,View,2023-10-13T10:11:00Z
INT-103180,CUST-10221,PROD-040,View,2023-10-13T10:13:00Z
INT-118975,CUST-10983,PROD-017,Wishlist,2023-10-13T10:14:00Z
INT-110624,CUST-10552,PROD-014,CartAdd,2023-10-13T12:30:00Z
INT-107857,CUST-10028,PROD-044,CartAdd,2023-10-13T13:17:00Z
INT-104810,CUST-10568,PROD-017,View,2023-10-13T15:58:00Z
INT-100547,CUST-10762,PROD-009,Wishlist,2023-10-13T19:10:00Z
INT-105503,CUST-10735,PROD-030,Wishlist,2023-10-14T02:09:00Z
INT-118294,CUST-10279,PROD-006,View,2023-10-14T03:05:00Z
INT-106601,CUST-10132,PROD-042,View,2023-10-14T04:13:00Z
INT-119626,CUST-10117,PROD-026,Wishlist,2023-10-14T05:35:00Z
INT-106342,CUST-10906,PROD-004,CartAdd,2023-10-14T05:41:00Z
INT-113634,CUST-10399,PROD-046,View,2023-10-14T07:14:00Z
INT-102235,CUST-10540,PROD-025,View,2023-10-14T08:00:00Z
INT-116643,CUST-10659,PROD-037,Wishlist,2023-10-14T12:04:00Z
INT-110614,CUST-10681,PROD-009,View,2023-10-14T12:49:00Z
INT-113980,CUST-10292,PROD-011,Wishlist,2023-10-14T15:30:00Z
INT-108023,CUST-10323,PROD-047,View,2023-10-14T16:56:00Z
INT-101676,CUST-10372,PROD-001,View,2023-10-14T17:39:00Z
INT-110743,CUST-10709,PROD-005,CartAdd,2023-10-14T19:13:00Z
INT-109696,CUST-10991,PROD-034,View,2023-10-14T19:36:00Z
INT-108688,CUST-10019,PROD-013,View,2023-10-14T20:47:00Z
INT-115677,CUST-10438,PROD-032,Wishlist,2023-10-14T21:01:00Z
INT-111247,CUST-10682,PROD-035,View,2023-10-14T21:17:00Z
INT-101215,CUST-10543,PROD-036,View,2023-10-14T21:36:00Z
INT-106957,CUST-10483,PROD-012,View,2023-10-14T22:25:00Z
INT-104398,CUST-10858,PROD-041,View,2023-10-14T22:31:00Z
INT-108903,CUST-10238,PROD-037,View,2023-10-14T23:51:00Z
INT-102452,CUST-10884,PROD-021,Wishlist,2023-10-15T04:42:00Z
INT-114556,CUST-10424,PROD-017,View,2023-10-15T04:44:00Z
INT-100161,CUST-10209,PROD-002,View,2023-10-15T08:16:00Z
INT-117644,CUST-10446,PROD-037,View,2023-10-15T10:21:00Z
INT-105738,CUST-10874,PROD-047,View,2023-10-15T10:36:00Z
INT-117887,CUST-10814,PROD-033,Wishlist,2023-10-15T11:31:00Z
INT-111752,CUST-10932,PROD-012,View,2023-10-15T11:46:00Z
INT-104623,CUST-10179,PROD-029,View,2023-10-15T15:13:00Z
INT-109788,CUST-10036,PROD-005,View,2023-10-15T15:35:00Z
INT-115516,CUST-10429,PROD-044,View,2023-10-15T17:05:00Z
INT-109208,CUST-10632,PROD-024,View,2023-10-15T18:26:00Z
INT-105906,CUST-10206,PROD-038,View,2023-10-15T18:58:00Z
INT-113499,CUST-10807,PROD-024,Wishlist,2023-10-15T21:19:00Z
INT-101885,CUST-10223,PROD-034,Wishlist,2023-10-15T21:28:00Z
INT-105701,CUST-10301,PROD-009,View,2023-10-15T23:18:00Z
INT-113891,CUST-10259,PROD-009,View,2023-10-15T23:58:00Z
INT-119481,CUST-10498,PROD-015,CartAdd,2023-10-16T00:19:00Z
INT-108422,CUST-10471,PROD-028,View,2023-10-16T00:25:00Z
INT-101208,CUST-10630,PROD-038,View,2023-10-16T01:20:00Z
INT-105884,CUST-10222,PROD-048,View,2023-10-16T01:30:00Z
INT-106057,CUST-10581,PROD-010,View,2023-10-16T02:38:00Z
INT-108329,CUST-10989,PROD-030,View,2023-10-16T03:59:00Z
INT-104340,CUST-10719,PROD-019,View,2023-10-16T07:45:00Z
INT-118489,CUST-10153,PROD-014,View,2023-10-16T17:17:00Z
INT-118947,CUST-10078,PROD-038,CartAdd,2023-10-16T18:12:00Z
INT-111647,CUST-10306,PROD-022,View,2023-10-16T18:27:00Z
INT-118902,CUST-10582,PROD-010,View,2023-10-16T20:48:00Z
INT-115276,CUST-10481,PROD-047,View,2023-10-17T06:39:00Z
INT-103218,CUST-10315,PROD-014,Wishlist,2023-10-17T10:20:00Z
INT-112403,CUST-10358,PROD-007,View,2023-10-17T10:45:00Z
INT-107460,CUST-10019,PROD-032,Wishlist,2023-10-17T10:56:00Z
INT-104803,CUST-10402,PROD-012,View,2023-10-17T12:59:00Z
INT-111996,CUST-10268,PROD-037,View,2023-10-17T20:04:00Z
INT-116140,CUST-10239,PROD-022,View,2023-10-17T21:13:00Z
INT-101613,CUST-10077,PROD-049,View,2023-10-17T21:17:00Z
INT-114824,CUST-10120,PROD-047,View,2023-10-17T22:59:00Z
INT-103840,CUST-10616,PROD-037,View,2023-10-17T23:19:00Z
INT-112569,CUST-10476,PROD-017,View,2023-10-17T23:58:00Z
INT-106262,CUST-10427,PROD-023,View,2023-10-18T12:45:00Z
INT-117019,CUST-10904,PROD-027,View,2023-10-18T16:42:00Z
INT-115370,CUST-10005,PROD-006,View,2023-10-18T17:05:00Z
INT-100211,CUST-10715,PROD-015,Wishlist,2023-10-18T18:46:00Z
INT-113861,CUST-10493,PROD-042,Wishlist,2023-10-18T20:43:00Z
INT-100234,CUST-10981,PROD-048,View,2023-10-18T21:10:00Z
INT-108200,CUST-10079,PROD-017,CartAdd,2023-10-18T21:13:00Z
INT-117107,CUST-10238,PROD-035,View,2023-10-19T01:25:00Z
INT-118066,CUST-10408,PROD-033,View,2023-10-19T04:11:00Z
INT-114149,CUST-10834,PROD-016,Wishlist,2023-10-19T09:16:00Z
INT-114649,CUST-10601,PROD-036,View,2023-10-19T09:53:00Z
INT-111330,CUST-10537,PROD-016,View,2023-10-19T14:46:00Z
INT-119550,CUST-10931,PROD-039,CartAdd,2023-10-19T17:35:00Z
INT-110655,CUST-10151,PROD-016,View,2023-10-19T19:25:00Z
INT-110907,CUST-10566,PROD-019,View,2023-10-19T19:38:00Z
INT-101620,CUST-10373,PROD-034,CartAdd,2023-10-19T20:08:00Z
INT-104741,CUST-10850,PROD-019,Wishlist,2023-10-19T21:30:00Z
INT-117662,CUST-10110,PROD-043,View,2023-10-20T00:07:00Z
INT-107792,CUST-10056,PROD-026,View,2023-10-20T03:48:00Z
INT-108197,CUST-10235,PROD-032,View,2023-10-20T04:18:00Z
INT-108148,CUST-10340,PROD-035,Wishlist,2023-10-20T05:14:00Z
INT-108118,CUST-10569,PROD-016,View,2023-10-20T06:51:00Z
INT-102114,CUST-10442,PROD-042,Wishlist,2023-10-20T07:11:00Z
INT-117442,CUST-10294,PROD-042,View,2023-10-20T08:06:00Z
INT-101322,CUST-10885,PROD-027,View,2023-10-20T09:30:00Z
INT-113903,CUST-10617,PROD-013,Wishlist,2023-10-20T09:48:00Z
INT-105483,CUST-10109,PROD-039,Wishlist,2023-10-20T14:58:00Z
INT-112281,CUST-10581,PROD-006,CartAdd,2023-10-20T15:04:00Z
INT-101583,CUST-10498,PROD-018,View,2023-10-20T17:11:00Z
INT-115463,CUST-10472,PROD-026,CartAdd,2023-10-20T18:46:00Z
INT-108495,CUST-10102,PROD-018,View,2023-10-20T21:58:00Z
INT-111841,CUST-10071,PROD-011,Wishlist,2023-10-20T22:17:00Z
INT-116177,CUST-10420,PROD-007,CartAdd,2023-10-21T00:18:00Z
INT-116693,CUST-10728,PROD-040,View,2023-10-21T01:08:00Z
INT-107982,CUST-10125,PROD-005,View,2023-10-21T03:44:00Z
INT-106548,CUST-10973,PROD-039,View,2023-10-21T04:20:00Z
INT-117443,CUST-10162,PROD-028,View,2023-10-21T06:12:00Z
INT-112789,CUST-10803,PROD-030,View,2023-10-21T06:35:00Z
INT-110076,CUST-10583,PROD-040,View,2023-10-21T08:56:00Z
INT-117113,CUST-10585,PROD-020,Wishlist,2023-10-21T15:32:00Z
INT-116934,CUST-10586,PROD-048,View,2023-10-21T20:11:00Z
INT-101713,CUST-10463,PROD-044,View,2023-10-21T22:18:00Z
INT-106853,CUST-10660,PROD-011,View,2023-10-21T22:31:00Z
INT-114809,CUST-10226,PROD-040,View,2023-10-21T22:40:00Z
INT-114133,CUST-10443,PROD-028,CartAdd,2023-10-21T23:50:00Z
INT-118032,CUST-10170,PROD-031,View,2023-10-22T02:39:00Z
INT-117141,CUST-10455,PROD-038,View,2023-10-22T04:32:00Z
INT-100077,CUST-10543,PROD-005,View,2023-10-22T05:42:00Z
INT-119078,CUST-10639,PROD-046,Wishlist,2023-10-22T07:10:00Z
INT-104603,CUST-10155,PROD-020,View,2023-10-22T08:58:00Z
INT-113596,CUST-10526,PROD-023,View,2023-10-22T09:22:00Z
INT-114336,CUST-10739,PROD-035,Wishlist,2023-10-22T09:38:00Z
INT-107973,CUST-10848,PROD-010,View,2023-10-22T12:32:00Z
INT-109382,CUST-10153,PROD-018,View,2023-10-22T13:01:00Z
INT-104176,CUST-10818,PROD-011,View,2023-10-22T15:22:00Z
INT-105768,CUST-10552,PROD-012,View,2023-10-22T20:17:00Z
INT-109531,CUST-10476,PROD-046,View,2023-10-22T20:46:00Z
INT-113160,CUST-10774,PROD-032,View,2023-10-22T20:55:00Z
INT-102554,CUST-10185,PROD-012,View,2023-10-23T02:16:00Z
INT-110960,CUST-10344,PROD-039,View,2023-10-23T02:28:00Z
INT-118832,CUST-10504,PROD-022,View,2023-10-23T04:00:00Z
INT-101766,CUST-10249,PROD-004,View,2023-10-23T10:14:00Z
INT-111673,CUST-10809,PROD-012,View,2023-10-23T11:04:00Z
INT-116285,CUST-10878,PROD-025,View,2023-10-23T12:41:00Z
INT-114335,CUST-10824,PROD-043,Wishlist,2023-10-23T14:39:00Z
INT-114529,CUST-10108,PROD-004,View,2023-10-23T14:53:00Z
INT-115903,CUST-10559,PROD-046,View,2023-10-23T15:16:00Z
INT-111897,CUST-10978,PROD-005,View,2023-10-23T15:29:00Z
INT-104622,CUST-10842,PROD-039,View,2023-10-23T17:16:00Z
INT-108591,CUST-10654,PROD-041,View,2023-10-23T17:47:00Z
INT-109981,CUST-10583,PROD-036,View,2023-10-24T07:36:00Z
INT-108728,CUST-10301,PROD-005,CartAdd,2023-10-24T11:19:00Z
INT-106258,CUST-10458,PROD-026,View,2023-10-24T12:02:00Z
INT-114337,CUST-10690,PROD-045,View,2023-10-24T16:01:00Z
INT-105728,CUST-10741,PROD-016,View,2023-10-24T16:29:00Z
INT-115559,CUST-10177,PROD-007,CartAdd,2023-10-24T19:52:00Z
INT-110247,CUST-10011,PROD-029,View,2023-10-24T21:45:00Z
INT-109399,CUST-10481,PROD-003,View,2023-10-24T23:23:00Z
INT-116646,CUST-10205,PROD-040,CartAdd,2023-10-25T00:59:00Z
INT-116038,CUST-10791,PROD-031,View,2023-10-25T18:26:00Z
INT-110814,CUST-10232,PROD-034,View,2023-10-25T19:05:00Z
INT-109719,CUST-10776,PROD-008,View,2023-10-25T20:31:00Z
INT-116404,CUST-10460,PROD-027,View,2023-10-25T22:06:00Z
INT-105632,CUST-10717,PROD-034,View,2023-10-25T23:43:00Z
INT-101669,CUST-10261,PROD-020,View,2023-10-26T10:08:00Z
INT-105076,CUST-10757,PROD-004,View,2023-10-26T12:53:00Z
INT-111459,CUST-10414,PROD-034,View,2023-10-26T13:00:00Z
INT-115864,CUST-10652,PROD-037,View,2023-10-26T13:17:00Z
INT-106018,CUST-10340,PROD-028,View,2023-10-26T15:11:00Z
INT-114006,CUST-10605,PROD-050,View,2023-10-26T16:31:00Z
INT-115717,CUST-10697,PROD-016,View,2023-10-26T16:44:00Z
INT-104000,CUST-10931,PROD-031,Wishlist,2023-10-26T17:51:00Z
INT-111245,CUST-10461,PROD-001,View,2023-10-27T01:06:00Z
INT-104381,CUST-10639,PROD-045,View,2023-10-27T02:35:00Z
INT-119969,CUST-10442,PROD-015,View,2023-10-27T03:07:00Z
INT-117848,CUST-10354,PROD-009,CartAdd,2023-10-27T04:33:00Z
INT-103848,CUST-10214,PROD-009,View,2023-10-27T05:02:00Z
INT-117106,CUST-10972,PROD-049,View,2023-10-27T07:07:00Z
